"TERMINAL";"NUMÉRO TC";"ISO";"STATUT V/P";"POIDS BRUT";"EXPLOITANT";"CYCLE";"ALLOTISSEMENT"
GO;TCLU9496435;"4510";V ;3900.000;MSC       ;  ;GOVDD07116
GO;TCLU9876693;"4510";V ;3900.000;MSC       ;  ;GOVDD02143
GO;TCNU1159055;"45G1";V ;3900.000;MSC       ;  ;GOVDD07067
GO;TCNU1243269;"45G0";V ;3700.000;CMA       ;  ;GORPRP1136
GO;TCNU1255969;"45G1";V ;3900.000;MSC       ;  ;GORARA6049
GO;TCNU1266198;"45G1";V ;3900.000;MSC       ;  ;GORARA1064
GO;TCNU2021224;"4510";V ;3900.000;MSC       ;  ;GOVAA01132
GO;TCNU2374350;"45G1";V ;3900.000;MSC       ;  ;GORARA1059
GO;TCNU2565315;"45G1";V ;3900.000;MAERSK    ;  ;GORARA4269
GO;TCNU2904949;"4510";V ;3900.000;MSC       ;  ;GOVDD03078
GO;TCNU4741368;"4510";V ;3900.000;MSC       ;  ;GOVDD03076
GO;TCNU5431599;"45G1";V ;3900.000;CMA       ;  ;GOVII01542
GO;TCNU5531140;"45G1";V ;3900.000;CMA       ;  ;GOVPP01058
GO;TCNU5636665;"4510";V ;3900.000;MSC       ;  ;GOVDD05073
GO;TCNU5757590;"45G1";V ;3900.000;MSC       ;  ;GORARA2129
GO;TCNU6702735;"45G1";V ;3900.000;MSC       ;  ;GOVDD05113
GO;TCNU8381613;"45G1";V ;3900.000;HLAG      ;  ;GORARA1053
GO;TCNU8915555;"4510";V ;3900.000;MSC       ;  ;GOVDD05065
GO;TCNU8922575;"4510";V ;3900.000;MSC       ;  ;          
GO;TCNU9763884;"4510";V ;3900.000;MSC       ;  ;GORARA1038
GO;TEMU0606360;"22G1";V ;2200.000;CMA       ;  ;GOVII01536
GO;TEMU0904235;"2210";V ;2250.000;MSC       ;  ;GORARA1167
GO;TEMU1376560;"22G1";V ;2200.000;MSC       ;  ;GORARA2108
GO;TEMU1462436;"22G1";V ;2200.000;HLAG      ;  ;          
GO;TEMU1623588;"2200";V ;2200.000;HLAG      ;  ;GORARA2254
GO;TEMU1733137;"22G1";V ;2200.000;MSC       ;  ;GORARA1127
GO;TEMU2044111;"2210";V ;2250.000;MSC       ;  ;GORARA3059
GO;TEMU2646628;"22G0";V ;2180.000;CMA       ;  ;GORPRP1169
GO;TEMU2696526;"22G1";V ;2200.000;MSC       ;  ;GORARA3187
GO;TEMU2732006;"22G0";V ;2180.000;CMA       ;  ;GOVPP01033
GO;TEMU3805787;"2210";V ;2250.000;HLAG      ;  ;          
GO;TEMU4461789;"2210";V ;2250.000;MSC       ;  ;GORARA1128
GO;TEMU4619405;"22G1";V ;2200.000;MSC       ;  ;GORARA1166
GO;TEMU5376803;"2210";V ;2250.000;MSC       ;  ;GORARA4151
GO;TEMU5580946;"22G1";V ;2200.000;CMA       ;  ;GORPRP2095
GO;TEMU6435080;"45G0";V ;3700.000;CMA       ;  ;GOVPP01026
GO;TEMU6920980;"45G0";V ;3700.000;CMA       ;  ;GOVPP01061
GO;TEMU7871560;"4510";V ;3900.000;MSC       ;  ;          
GO;TEMU8297689;"4510";V ;3900.000;MSC       ;  ;GOVDD06136
GO;TEMU8355039;"45G1";V ;3900.000;MSC       ;  ;GOVDD01093
GO;TEMU8356539;"4510";V ;3900.000;MSC       ;  ;GOVDD03063
GO;TEMU8699498;"4510";V ;3900.000;MSC       ;  ;GOVDD05125
GO;TEMU9420817;"45R1";V ;4500.000;CMA       ;I ;GORPRP1127
GO;TEXU6001364;"42P3";V ;4500.000;CMA       ;I ;GOVII05551
GO;TEXU6005879;"42P3";V ;4500.000;CMA       ;I ;GOVPP01194
GO;TGBU2201592;"22G1";V ;2200.000;HLAG      ;  ;GORARA1148
GO;TGBU2405662;"2210";V ;2250.000;MSC       ;  ;GOVDD03291
GO;TGBU2477699;"22G1";V ;2200.000;MSC       ;  ;GORARA1226
GO;TGBU2496620;"22G1";V ;2200.000;MSC       ;  ;GOVDD07251
GO;TGBU2517003;"2210";V ;2250.000;MSC       ;  ;GOVDD05041
GO;TGBU2524300;"22G1";V ;2200.000;MSC       ;  ;GOVDD07081
GO;TGBU2590581;"2210";V ;2250.000;MSC       ;  ;GOVDD02012
GO;TGBU2593240;"22G1";V ;2200.000;MSC       ;  ;GORARA4237
GO;TGBU2655764;"2210";V ;2250.000;MSC       ;  ;GORARA3095
GO;TGBU2664107;"2210";V ;2250.000;MSC       ;  ;GORARA1169
GO;TGBU2686786;"22G1";V ;2200.000;MSC       ;  ;GORARA4239
GO;TGBU2688217;"22G1";V ;2200.000;MSC       ;  ;GOVDD06301
GO;TGBU2693949;"2210";V ;2250.000;MSC       ;  ;          
GO;TGBU2743206;"2210";V ;2250.000;MSC       ;  ;          
GO;TGBU2777905;"22G1";V ;2200.000;MSC       ;  ;GORARA4245
GO;TGBU3047748;"2210";V ;2250.000;MSC       ;  ;GORARA1049
GO;TGBU3055229;"22G1";V ;2200.000;MSC       ;  ;GOVDD01016
GO;TGBU3095495;"22G1";V ;2200.000;MSC       ;  ;GORARA3237
GO;TGBU3146870;"2210";V ;2250.000;MSC       ;  ;GOVDD01014
GO;TGBU3168349;"22G1";V ;2200.000;MSC       ;  ;GORARA2157
GO;TGBU3171450;"22G1";V ;2200.000;MSC       ;  ;GOVDD08301
GO;TGBU3197157;"2210";V ;2250.000;MSC       ;  ;GORARA3177
GO;TGBU3201370;"2210";V ;2250.000;MSC       ;  ;          
GO;TGBU3207173;"2210";V ;2250.000;MSC       ;  ;GORARA4215
GO;TGBU3209176;"2210";V ;2250.000;MSC       ;  ;GORARA3181
GO;TGBU4305615;"4510";V ;3900.000;MSC       ;  ;GOVDD05051
GO;TGBU4615797;"4510";V ;3900.000;MSC       ;  ;          
GO;TGBU4622570;"4510";V ;3900.000;MSC       ;  ;GOVDD05121
GO;TGBU5581407;"4510";V ;3900.000;MSC       ;  ;GOVDD03065
GO;TGBU5604190;"45G1";V ;3900.000;MSC       ;  ;GORARA4178
GO;TGBU5666438;"4510";V ;3900.000;MSC       ;  ;GOVDD03088
GO;TGBU5707120;"4510";V ;3900.000;MSC       ;  ;GOVDD02145
GO;TGBU6024474;"4510";V ;3900.000;MSC       ;  ;GORARA5022
GO;TGBU6373922;"4510";V ;3900.000;MSC       ;  ;GORARA1055
GO;TGBU6860387;"4510";V ;3900.000;MSC       ;  ;GOVDD07113
GO;TGBU7466700;"45G1";V ;3900.000;MSC       ;  ;GORARA1137
GO;TGBU7572512;"45G1";V ;3900.000;MSC       ;  ;          
GO;TGBU7572723;"45G1";V ;3900.000;MSC       ;  ;GOVDD03071
GO;TGBU7741818;"4510";V ;3900.000;MSC       ;  ;GOVDD03082
GO;TGBU7955682;"45G1";V ;3900.000;MSC       ;  ;GOVDD05261
GO;TGBU7988876;"45G1";V ;3900.000;MSC       ;  ;GOVDD01171
GO;TGBU7989614;"45G1";V ;3900.000;MSC       ;  ;GOVDD03075
GO;TGBU7992937;"45G1";V ;3900.000;MSC       ;  ;GOVDD05126
GO;TGBU8984860;"4510";V ;3900.000;MSC       ;  ;GORARA1052
GO;TGBU9225050;"4510";V ;3900.000;MSC       ;  ;GORARA1098
GO;TGBU9785970;"4510";V ;3900.000;MSC       ;  ;GORARA3116
GO;TGBU9793430;"45G1";V ;3900.000;MSC       ;  ;GORARA1116
GO;TGBU9796445;"4510";V ;3900.000;MSC       ;  ;GOVDD04191
GO;TGBU9925774;"4510";V ;3900.000;MSC       ;  ;GORARA2017
GO;TGCU2062839;"22G1";V ;2200.000;CMA       ;  ;GORPRP1216
GO;TGCU5015126;"4510";V ;3900.000;MSC       ;  ;GORARA2011
GO;TGCU5015996;"4510";V ;3900.000;MSC       ;  ;GORARA3034
GO;TGHU0057301;"2210";V ;2250.000;MSC       ;  ;          
GO;TGHU0169390;"2210";V ;2250.000;MSC       ;  ;GORARA1248
GO;TGHU0192657;"22G1";V ;2200.000;MSC       ;  ;GORARA3234
GO;TGHU0436630;"2210";V ;2250.000;MSC       ;  ;GORARA3202
GO;TGHU0578022;"2210";V ;2250.000;MSC       ;  ;GORARA3242
GO;TGHU0686351;"2210";V ;2250.000;MSC       ;  ;GORARA1244
GO;TGHU0741905;"22G0";V ;2180.000;MARFRET   ;I ;          
GO;TGHU0871046;"22G0";V ;2180.000;MSC       ;  ;GORARA3245
GO;TGHU0947820;"22G1";V ;2200.000;MSC       ;  ;GORARA1257
GO;TGHU1641789;"22G1";V ;2200.000;MAERSK    ;  ;GORARA2242
GO;TGHU2411604;"2210";V ;2250.000;MSC       ;  ;GOVDD03041
GO;TGHU3205742;"2210";V ;2250.000;MSC       ;  ;          
GO;TGHU3490207;"2210";V ;2250.000;MSC       ;  ;GOVDD07091
GO;TGHU3506514;"2210";V ;2250.000;MSC       ;  ;GORARA3091
GO;TGHU4747368;"4310";V ;3700.000;MSC       ;  ;GOVDD01107
GO;TGHU4918326;"42G1";V ;3700.000;CMA       ;  ;GOVPP01017
GO;TGHU5042665;"42G1";V ;3700.000;CMA       ;  ;GOVII01574
GO;TGHU5094519;"42G0";V ;3600.000;CMA       ;  ;GORPRP1158
GO;TGHU5123617;"42G1";V ;3700.000;CMA       ;  ;GOVII03541
GO;TGHU6045864;"45G1";V ;3900.000;MSC       ;  ;GOVDD05057
GO;TGHU6257077;"45G1";V ;3900.000;CMA       ;  ;GOVPP01015
GO;TGHU6375470;"45G1";V ;3900.000;CMA       ;  ;GOVII02539
GO;TGHU8588346;"4510";V ;3900.000;MSC       ;  ;GOVDD07062
GO;TGHU8801404;"45G1";V ;3900.000;MSC       ;  ;GOVDD06133
GO;TGHU9260876;"45G1";V ;3900.000;MAERSK    ;  ;GORARA4145
GO;TGHU9430801;"4510";V ;3900.000;MSC       ;  ;GOVDD01116
GO;TGHU9550849;"4510";V ;3900.000;MSC       ;  ;GORARA1185
GO;TGHU9701396;"45G1";V ;3900.000;MSC       ;  ;GORARA1189
GO;TGHU9886710;"45G1";V ;3900.000;MAERSK    ;I ;GORARA3069
GO;TLLU1160294;"45R1";V ;4500.000;MARFRET   ;I ;GORARA1094
GO;TLLU1165043;"45R1";V ;4500.000;MAERSK    ;I ;GORARA5064
GO;TLLU1251096;"22P1";V ;2500.000;CMA       ;  ;GOVPP01042
GO;TLLU1481782;"42P1";V ;4500.000;CMA       ;I ;GOCMA  056
GO;TLLU2311693;"22G1";V ;2200.000;MSC       ;  ;GORARA3132
GO;TLLU2318384;"22G1";V ;2200.000;MSC       ;  ;GORARA2241
GO;TLLU2436140;"2200";V ;2200.000;HLAG      ;  ;GORARA2197
GO;TLLU2513740;"22G1";V ;2200.000;HLAG      ;  ;          
GO;TLLU2784090;"22G0";V ;2180.000;CMA       ;  ;GORPRP1218
GO;TLLU2792372;"22G0";V ;2180.000;CMA       ;  ;GORPRP1103
GO;TLLU3385005;"2210";V ;2250.000;MSC       ;  ;          
GO;TLLU3390300;"2210";V ;2250.000;MSC       ;  ;GOVDD01031
GO;TLLU3390716;"2210";V ;2250.000;MSC       ;  ;          
GO;TLLU3453769;"22G1";V ;2200.000;MSC       ;  ;GORARA1045
GO;TLLU4236623;"45G0";V ;3700.000;CMA       ;  ;GOVPP01022
GO;TLLU4359844;"45G1";V ;3900.000;CMA       ;  ;GORPRP1031
GO;TLLU4363931;"45G1";V ;3900.000;CMA       ;  ;GORPRP1053
GO;TLLU4397802;"45G1";V ;3900.000;CMA       ;  ;GORPRP1231
GO;TLLU4690174;"4510";V ;3900.000;MSC       ;  ;GOVAA01021
GO;TLLU4840989;"4510";V ;3900.000;MSC       ;  ;GOVDD03108
GO;TLLU5176180;"45G1";V ;3900.000;MSC       ;  ;GORARA1025
GO;TLLU5253230;"45G1";V ;3900.000;MAERSK    ;I ;GOVDD01326
GO;TLLU5971330;"45G1";V ;3900.000;MAERSK    ;  ;GOVDD01314
GO;TLLU6886171;"45G1";V ;3900.000;MAERSK    ;  ;GORARA2223
GO;TLLU7523720;"4510";V ;3900.000;MSC       ;  ;GOVDD01092
GO;TLLU7523756;"4510";V ;3900.000;MSC       ;  ;GORARA1204
GO;TLLU7570927;"4510";V ;3900.000;MSC       ;  ;GORARA1023
GO;TLLU7622255;"4510";V ;3900.000;MSC       ;  ;GORARA1058
GO;TLLU7629141;"4510";V ;3900.000;MSC       ;  ;GOVDD03062
GO;TLLU7648286;"45G1";V ;3900.000;MSC       ;  ;          
GO;TRHU1004674;"22G1";V ;2200.000;CMA       ;  ;GOVPP01032
GO;TRHU1013212;"22G0";V ;2180.000;CMA       ;  ;GORPRP1252
GO;TRHU1053637;"22G1";V ;2200.000;CMA       ;  ;GORPRP1213
GO;TRHU1098797;"22G0";V ;2180.000;CMA       ;  ;GORPRP1174
GO;TRHU1254694;"2210";V ;2250.000;MSC       ;  ;GORARA4057
GO;TRHU1262180;"2210";V ;2250.000;MSC       ;  ;GOVDD08221
GO;TRHU1279352;"2210";V ;2250.000;MSC       ;  ;GOVDD02151
GO;TRHU1511529;"22G0";V ;2180.000;CMA       ;  ;GOVPP01036
GO;TRHU1541483;"2210";V ;2250.000;HLAG      ;  ;          
GO;TRHU1596001;"2210";V ;2250.000;MSC       ;  ;GOVDD07271
GO;TRHU2065020;"2210";V ;2250.000;MSC       ;  ;          
GO;TRHU2143458;"2210";V ;2250.000;MSC       ;  ;GORARA4212
GO;TRHU2144140;"22G1";V ;2200.000;MSC       ;  ;GORARA3203
GO;TRHU2212158;"2210";V ;2250.000;MSC       ;  ;GORARA3209
GO;TRHU2375860;"2210";V ;2250.000;MSC       ;  ;GORARA1088
GO;TRHU3191065;"22G1";V ;2200.000;MAERSK    ;I ;GOVDD03323
GO;TRHU3507750;"2210";V ;2250.000;MSC       ;  ;GORARA3139
GO;TRHU3572478;"22G0";V ;2180.000;CMA       ;  ;GOVII01532
GO;TRHU4054637;"45G1";V ;3900.000;MAERSK    ;  ;GOVDD05331
GO;TRHU4120549;"45G1";V ;3900.000;MAERSK    ;  ;GORARA3063
GO;TRHU4545414;"45G1";V ;3900.000;MAERSK    ;  ;GORARA2016
GO;TRHU4836683;"45G1";V ;3900.000;MAERSK    ;  ;GORARA3117
GO;TRHU5144186;"4510";V ;3900.000;MSC       ;  ;GORARA3112
GO;TRHU5151396;"45G1";V ;3900.000;MAERSK    ;  ;GORARA3192
GO;TRHU6096288;"4510";V ;3900.000;MSC       ;  ;GORARA1115
GO;TRHU6510870;"4510";V ;3900.000;MSC       ;  ;GOVDD01181
GO;TRHU6517772;"45G1";V ;3900.000;MSC       ;  ;GORARA2085
GO;TRHU6560763;"4510";V ;3900.000;MSC       ;  ;GOVDD05063
GO;TRHU7216979;"4510";V ;3900.000;MSC       ;  ;GOVDD03181
GO;TRHU7455870;"4510";V ;3900.000;MSC       ;  ;GORARA2225
GO;TRHU7484570;"4510";V ;3900.000;MSC       ;  ;          
GO;TRHU7614205;"4510";V ;3900.000;MSC       ;  ;GORARA3107
GO;TRHU7706894;"45G1";V ;3900.000;MAERSK    ;  ;GOVAA01041
GO;TRHU7850520;"4510";V ;3900.000;MSC       ;  ;GOVDD07123
GO;TRHU8056237;"45G1";V ;3900.000;MSC       ;  ;GOVDD05061
GO;TRHU8065162;"4510";V ;3900.000;MSC       ;  ;GOVDD01118
GO;TRHU8318764;"45G1";V ;3900.000;MSC       ;  ;GOVDD05082
GO;TRHU8584342;"4510";V ;3900.000;MSC       ;  ;GOVDD01241
GO;TRIU0793078;"42P3";V ;4500.000;CMA       ;  ;GOVII01361
GO;TRIU6627372;"22R1";V ;3200.000;CMA       ;I ;GOVII05531
GO;TRIU8167928;"4532";V ;5100.000;MSC       ;  ;GOBLA  5 4
GO;TRIU8624407;"45R1";V ;4500.000;CMA       ;  ;GORPRP3059
GO;TRIU8738708;"45R1";V ;4500.000;MSC       ;I ;GORARA2148
GO;TRLU5607421;"45G1";V ;3900.000;MSC       ;  ;GORARA3101
GO;TRLU5657926;"45G1";V ;3900.000;CMA       ;  ;GORPRP1032
GO;TRLU5864380;"45G1";V ;3900.000;MSC       ;  ;GOVDD07124
GO;TRLU5951530;"42U1";V ;3800.000;CMA       ;  ;GOVII01371
GO;TRLU6008114;"42P3";V ;4500.000;MAERSK    ;I ;GORARA3102
GO;TRLU6017883;"42P3";V ;4500.000;CMA       ;  ;GOEVE3 013
GO;TRLU6028419;"42P1";V ;4500.000;MAERSK    ;I ;GORARA3077
GO;TRLU6028851;"42P1";V ;4500.000;MAERSK    ;I ;GOVDD01338
GO;TRLU6895467;"45G1";V ;3900.000;MAERSK    ;  ;GOVDD01323
GO;TRLU6949835;"42U1";V ;3800.000;MARFRET   ;I ;GORARA1207
GO;TRLU7565428;"45G1";V ;3900.000;MARFRET   ;  ;GORARA3037
GO;TRLU7633559;"45G1";V ;3900.000;MARFRET   ;  ;GOVDD01705
GO;TRLU8857424;"2210";V ;2250.000;MSC       ;  ;GORARA1145
GO;TRLU9293484;"22G0";V ;2180.000;HLAG      ;  ;GORARA1083
GO;TRLU9461166;"42G1";V ;3700.000;CMA       ;  ;GOVII01544
GO;TRLU9654925;"22G1";V ;2200.000;CMA       ;  ;GOVPP01044
GO;TTNU0717690;"42P1";V ;4500.000;CMA       ;I ;GOCMA  058
GO;TTNU0730120;"42P3";V ;4500.000;CMA       ;  ;GOVPP01013
GO;TTNU1012576;"2210";V ;2250.000;MSC       ;  ;GORARA1224
GO;TTNU1022471;"2210";V ;2250.000;MSC       ;  ;GORARA1245
GO;TTNU1122450;"22G0";V ;2180.000;MAERSK    ;  ;GOVDD02351
GO;TTNU1210648;"2210";V ;2250.000;MSC       ;  ;GORARA3267
GO;TTNU1937935;"22G1";V ;2200.000;MAERSK    ;  ;GORARA2263
GO;TTNU4517664;"4310";V ;3700.000;MSC       ;  ;GOVDD02131
GO;TTNU4599512;"42G1";V ;3700.000;CMA       ;  ;GOVII05525
GO;TTNU5151991;"42G0";V ;3600.000;MSC       ;  ;GORARA1039
GO;TTNU5332238;"4310";V ;3700.000;MSC       ;  ;GOVDD05081
GO;TTNU5582638;"4310";V ;3700.000;MSC       ;  ;          
GO;TTNU8256810;"45R1";V ;4500.000;CMA       ;  ;GORPRP3108
GO;TTNU8641185;"45R0";V ;4700.000;CMA       ;  ;GOVPP01012
GO;TTNU8888093;"45R1";V ;4500.000;CMA       ;I ;GOCME  D 7
GO;TXGU5343588;"4510";V ;3900.000;MSC       ;  ;GORARA3036
GO;TXGU5343783;"4510";V ;3900.000;MSC       ;  ;GOVDD07122
GO;TXGU5447324;"4510";V ;3900.000;MSC       ;  ;GOVDD07127
GO;TXGU5499987;"4510";V ;3900.000;MSC       ;  ;GORARA3038
GO;UACU3500563;"22G1";V ;2200.000;HLAG      ;  ;          
GO;UACU3549666;"2200";V ;2200.000;HLAG      ;  ;GORARA4012
GO;UACU3612590;"22G0";V ;2180.000;HLAG      ;  ;GORARA4086
GO;UACU3707308;"22G1";V ;2200.000;HLAG      ;  ;          
GO;UACU3858768;"22G0";V ;2180.000;HLAG      ;  ;GOVAA01012
GO;UACU4170255;"22G1";V ;2200.000;HLAG      ;  ;GORARA2169
GO;UACU5033998;"45G1";V ;3900.000;HLAG      ;I ;GORARA3114
GO;UESU4000990;"4EG0";V ;4000.000;MARFRET   ;I ;GORARA5016
GO;UETU2343103;"22G1";V ;2200.000;HLAG      ;  ;          
GO;UETU2583927;"2210";V ;2250.000;MSC       ;  ;GORARA1075
GO;UETU2712963;"2210";V ;2250.000;MSC       ;  ;GOVDD08071
GO;UETU4007788;"42G1";V ;3700.000;CMA       ;  ;GOVPP01196
GO;UETU5603971;"4510";V ;3900.000;MSC       ;  ;GORARA3078
GO;UETU5705037;"45G1";V ;3900.000;MAERSK    ;I ;GOVDD06312
GO;UNIU2037941;"22G1";V ;2200.000;CMA       ;I ;GOVII05471
GO;XINU4029370;"4310";V ;3700.000;MSC       ;  ;GORARA2087
GO;AMCU4690083;"42P1";V ;4500.000;CMA       ;I ;GOCMD   L3
GO;AMCU4690102;"42P1";V ;4500.000;CMA       ;I ;GOCMA  G 4
GO;AMCU4690139;"42P1";V ;4500.000;CMA       ;I ;GOCMD   L6
GO;AMCU4690360;"42P1";V ;4500.000;CMA       ;I ;GOCMA  M 5
GO;AMCU4690571;"42P1";V ;4500.000;CMA       ;I ;GOCMA  K 7
GO;AMCU4690695;"42P1";V ;4500.000;CMA       ;I ;GOCMD   L9
GO;AMCU4690798;"42P1";V ;4500.000;CMA       ;I ;GOCMA  G 9
GO;AMCU4900575;"4EG1";V ;4000.000;CMA       ;I ;GOVII01038
GO;AMCU9269863;"45R1";V ;4500.000;CMA       ;I ;GOCME  J 3
GO;AMCU9287419;"45R1";V ;4500.000;CMA       ;I ;GOCMC  I 5
GO;AMCU9291126;"45R1";V ;4500.000;CMA       ;I ;GORPRP3031
GO;AMCU9294104;"45R1";V ;4500.000;CMA       ;I ;GORPRP1035
GO;AMCU9299132;"45R1";V ;4500.000;CMA       ;I ;GOBLA  9 2
GO;AMFU4245599;"42P1";V ;4500.000;ADIV      ;I ;GOVPP01057
GO;APHU6680160;"45G1";P ;14834.000;CMA       ;I ;GOCP05 L 1
GO;APHU6829870;"45G1";P ;13596.000;CMA       ;I ;GOCP15 Q 1
GO;APHU7063521;"45G1";P ;14544.000;CMA       ;I ;GOCP04 J 1
GO;APHU7135426;"45G1";P ;14974.000;CMA       ;I ;GOCP04 L 1
GO;APRU5088433;"45R1";V ;4500.000;CMA       ;I ;GOBLA  A 1
GO;APRU5101495;"45R1";V ;4500.000;CMA       ;I ;GOCMC  R 2
GO;APRU5701653;"45R1";V ;4500.000;CMA       ;I ;GOBLA  A 3
GO;APRU5714218;"45R1";V ;4500.000;CMA       ;I ;GOVII01134
GO;APRU5722698;"45R1";V ;4500.000;CMA       ;I ;GOBLC  5 1
GO;APRU5731874;"45R1";V ;4500.000;CMA       ;I ;GOBLA  A 5
GO;APRU5740428;"45R1";V ;4500.000;CMA       ;I ;GOVII01031
GO;APRU5747470;"45R1";V ;4500.000;CMA       ;I ;GOBLA  3 3
GO;APRU5751340;"45R1";V ;4500.000;CMA       ;I ;GOCMC  R 5
GO;APRU5755006;"45R1";V ;4500.000;CMA       ;I ;GOCMA  N 1
GO;APRU5764332;"45R1";V ;4500.000;CMA       ;I ;GOCMC  W 4
GO;APRU5766274;"45R1";V ;4500.000;CMA       ;I ;GOBLA  9 5
GO;APRU5767373;"45R1";V ;4500.000;CMA       ;I ;GOCMC  G 1
GO;APRU5767481;"45R1";V ;4500.000;CMA       ;I ;GOCMC  Z 7
GO;APRU5783688;"45R1";V ;4500.000;CMA       ;I ;GOCMA  011
GO;APRU5787641;"45R1";V ;4500.000;CMA       ;I ;GOBLA  3 4
GO;APRU5788400;"45R1";V ;4500.000;CMA       ;I ;GOBLC  2 3
GO;APRU5798625;"45R1";V ;4500.000;CMA       ;I ;GORPRP3032
GO;APRU5801040;"45R1";V ;4500.000;CMA       ;I ;GORPRP1139
GO;APRU5806823;"45R1";V ;4500.000;CMA       ;I ;GORPRP2178
GO;APRU5827106;"45R1";V ;4500.000;CMA       ;I ;GOCMA  R 6
GO;APRU5829583;"45R1";V ;4500.000;CMA       ;I ;GOVII01087
GO;APRU5836052;"45R1";V ;4500.000;CMA       ;I ;GOCP31 E 3
GO;APRU5843010;"45R1";V ;4500.000;CMA       ;I ;GOCMC  W 5
GO;APRU5847458;"45R1";V ;4500.000;CMA       ;I ;GORPRP3021
GO;APRU5857100;"45R1";V ;4500.000;CMA       ;I ;GORPRP1052
GO;APRU6119441;"45R1";V ;4500.000;CMA       ;I ;GORPRP3123
GO;APRU6123170;"45R1";V ;4500.000;CMA       ;I ;GOCMB  H 5
GO;APRU6141044;"45R1";V ;4500.000;CMA       ;I ;GORPRP1076
GO;APZU2100374;"22G1";P ;8720.000;CMA       ;I ;GOCP10 R 1
GO;APZU2131971;"22G1";V ;2200.000;CMA       ;I ;GOAEC3 B 2
GO;APZU3277111;"22G1";P ;27780.000;CMA       ;I ;GOMI6  F 1
GO;APZU3291362;"22G1";V ;2200.000;CMA       ;I ;GOBLA  2 4
GO;APZU3536043;"22G1";V ;2200.000;CMA       ;I ;GOAEC3 A 3
GO;APZU3573495;"22G1";P ;22254.000;CMA       ;I ;GOCP10 N 1
GO;APZU3803561;"22G1";P ;27800.000;CMA       ;I ;GOMI5  B 1
GO;APZU3892933;"22G1";P ;27720.000;CMA       ;I ;GOMI5  D 1
GO;BEAU6262237;"45G1";P ;19900.000;CMA       ;I ;GOCP06 N 1
GO;BEAU9700574;"45R1";V ;4500.000;CMA       ;I ;GOCMB  C 7
GO;BEAU9702155;"45R1";V ;4500.000;CMA       ;I ;GORPRP1191
GO;BEAU9702710;"45R1";V ;4500.000;CMA       ;I ;GORPRP1078
GO;BHCU4713929;"42P3";V ;4500.000;CMA       ;I ;GOCMC  K 9
GO;BMOU1277516;"22G1";P ;27820.000;CMA       ;I ;GOMI3  E 1
GO;BMOU2168802;"22G1";P ;27780.000;CMA       ;I ;GOMI4  D 1
GO;BMOU2678730;"22G1";P ;24912.000;MARFRET   ;E ;GOCP27 H 1
GO;BMOU6621270;"45G1";P ;15012.000;CMA       ;I ;GOCP04 A 2
GO;BMOU6987450;"45G1";P ;14248.000;CMA       ;I ;GOCP04 C 1
GO;BMOU8500703;"22R1";V ;3200.000;CMA       ;I ;GOCMA  B 7
GO;BMOU9000106;"45R1";V ;4500.000;CMA       ;I ;GOCMC  D 3
GO;BMOU9600184;"45R1";V ;4500.000;CMA       ;I ;GOCMB  P 8
GO;BMOU9601600;"45R1";V ;4500.000;CMA       ;I ;GOCMA  069
GO;BMOU9603521;"45R1";V ;4500.000;CMA       ;I ;GOCMA  054
GO;BMOU9620278;"45R1";V ;4500.000;CMA       ;I ;GORPRP3062
GO;BMOU9629001;"45R1";V ;4500.000;CMA       ;I ;GOCMB  P 7
GO;BMOU9705436;"45R1";V ;4500.000;CMA       ;I ;GORPRP1039
GO;BMOU9802009;"45R1";V ;4500.000;CMA       ;I ;GORPRP1193
GO;BMOU9854511;"45R1";V ;4500.000;CMA       ;I ;GOCMA  024
GO;BMOU9894941;"45R1";V ;4500.000;CMA       ;I ;GOCMB  C 8
GO;BMOU9895927;"45R1";V ;4500.000;CMA       ;I ;GOCMA  048
GO;BMOU9897560;"45R1";V ;4500.000;CMA       ;I ;GOBLA  4 4
GO;BSIU3175416;"22G1";P ;27680.000;CMA       ;I ;GOMI4  F 1
GO;CAIU2260225;"22G1";P ;27700.000;CMA       ;I ;GOMI6  D 1
GO;CAIU4894316;"45G0";P ;12033.000;MAERSK    ;E ;GOCP24 Q 1
GO;CAIU5440832;"45R1";V ;4500.000;CMA       ;I ;GOCMA  D 1
GO;CAIU5463020;"45R1";V ;4500.000;CMA       ;I ;GOCMC  D 6
GO;CAIU5463360;"45R1";V ;4500.000;CMA       ;I ;GOCMA  D 9
GO;CAIU5546450;"45R1";V ;4500.000;CMA       ;I ;GOCMA  M 1
GO;CAIU5578708;"45R1";V ;4500.000;CMA       ;I ;GORPRP1145
GO;CAIU5587968;"45R1";V ;4500.000;CMA       ;I ;GOCMC  Y 4
GO;CAIU5654623;"45R1";V ;4500.000;CMA       ;I ;GORPRP1016
GO;CAIU5694800;"45R1";V ;4500.000;CMA       ;I ;GOBLA  6 4
GO;CAIU7215194;"45G0";P ;22610.000;MAERSK    ;E ;GOCP28 G 1
GO;CAIU9277786;"45G0";V ;3700.000;CMA       ;I ;GOCMA  Y 2
GO;CGMU2979565;"22R1";V ;3200.000;CMA       ;I ;GOVII01108
GO;CGMU2997147;"22R1";V ;3200.000;CMA       ;I ;GOVII01143
GO;CGMU3011629;"22R1";V ;3200.000;CMA       ;I ;GORPRP1173
